wall_time_s,frame_timestamp_s,curobo_time_ms,ik_success,tgt_tcp_x,tgt_tcp_y,tgt_tcp_z,tgt_tcp_qw,tgt_tcp_qx,tgt_tcp_qy,tgt_tcp_qz,pb_tcp_x,pb_tcp_y,pb_tcp_z,pb_tcp_qw,pb_tcp_qx,pb_tcp_qy,pb_tcp_qz,q_tgt_1,q_tgt_2,q_tgt_3,q_tgt_4,q_tgt_5,q_tgt_6,pb_q_1,pb_q_2,pb_q_3,pb_q_4,pb_q_5,pb_q_6,t_read_pose_ms,t_pb_query_ms,t_log_enqueue_ms,t_sleep_ms,t_loop_total_ms
35.109858,1786095420.312,70.22738456726074,1,0.45065399863866995,-0.00029328517664956104,0.6462653854129995,0.005941718347613562,0.7058980375122544,0.7082559283269202,-0.006796808751039473,0.4508398175239563,-0.00017701856268104166,0.6461870670318604,0.003740881569683552,0.7061488032341003,0.7080363035202026,-0.0049442509189248085,0.009078566916286945,-8.423676626989618e-05,-0.0001885005331132561,-0.01801285892724991,1.572399616241455,1.5765266418457031,0.006222981900188077,0.0005903599209111004,-0.0007421676269163837,-0.012274260781044648,1.5727099320318025,1.5743373008569768,0.0100000761449337,0.01610000617802143,,10.823499877005816,94.34600011445582
35.344574,1786095420.479,175.9631633758545,1,0.4506367937364547,-0.0003062549086451559,0.646267396665798,0.004336219588937628,0.705750291580949,0.7084269863114273,-0.005378494100670977,0.45080631971359253,-0.0001968035940080881,0.646201491355896,0.004108182620257139,0.7060993909835815,0.7080812454223633,-0.00526258023455739,0.006736903451383114,2.8331010980764404e-05,-0.0003502753097563982,-0.013741460628807545,1.5726515054702759,1.5737367868423462,0.006701998350296171,0.00048232148292352524,-0.000659499359304651,-0.01324353678061193,1.5726762384099866,1.5746819807900632,0.014200108125805855,0.021300045773386955,,13.478199951350689,234.6230000257492
35.500734,1786095420.579,63.99345397949219,1,0.4506386456935332,-0.0003427706843693427,0.6462685631357568,0.0011052623018783059,0.7060543225311287,0.7081518139793032,-0.0026608998808087263,0.45077523589134216,-0.00021541870955843478,0.6462134718894958,0.004296944476664066,0.7060468196868896,0.7081314921379089,-0.005412505008280277,0.0021046740002930164,0.00040976106538437307,-0.0007727753836661577,-0.0053252652287483215,1.573362112045288,1.5699162483215332,0.0069193796545375975,0.0003859313403660649,-0.0005861427698047057,-0.01372256815862891,1.5726488690914424,1.5747534793794775,0.018700025975704193,0.009899958968162537,,48.611899837851524,156.49349987506866
35.611575,1786095420.813,69.04792785644531,1,0.45065291016814485,-0.0004525086858932367,0.6462216768915918,0.0025398045736821306,0.7062155562957634,0.7079821122826583,-0.003803436127840124,0.45072630047798157,-0.0002572322846390307,0.6462304592132568,0.003432800527662039,0.7060279250144958,0.708160400390625,-0.004667418077588081,0.0038291404489427805,0.0002269835094921291,-0.0004747638013213873,-0.008967678062617779,1.5728603601455688,1.5721216201782227,0.005601291685088196,0.0003663196463970528,-0.0006195002830472442,-0.011448276421612835,1.572842350081489,1.5733684720123742,0.0066999346017837524,0.041800085455179214,,26.133500039577484,110.28680019080639
35.890171,1786095420.946,229.51793670654297,1,0.4506771116036194,-0.0007327603559451957,0.6461651522241719,-0.002416414425930684,0.7070810752424593,0.7071240968508582,-0.0024547154922966263,0.4507000744342804,-0.0003169039264321327,0.6462304592132568,0.0030200867913663387,0.7060810327529907,0.7081115245819092,-0.004288438707590103,-0.0015877715777605772,0.003028460079804063,-0.00315477279946208,-6.395627133315429e-05,1.5778110027313232,1.5691336393356323,0.004866134814839355,0.00033172529918432835,-0.0005913914304959226,-0.010329666750365353,1.572885121426214,1.5727789060969488,0.020300038158893585,0.013899989426136017,,13.26749986037612,278.4059001132846
36.014232,1786095421.246,71.70939445495605,1,0.45077133974830286,-0.0011922045627904953,0.6475497003457227,0.014823438401799565,0.707160877102544,0.7067221960169146,-0.01573204457591974,0.45068925619125366,-0.00043914595153182745,0.6462082266807556,0.0015098406001925468,0.7063648104667664,0.707836389541626,-0.0037614323664456606,0.020625462755560875,0.0006751793553121388,-0.0034045486245304346,-0.04318324849009514,1.5757229328155518,1.5918729305267334,0.00304153002305604,0.0010549072535581444,-0.0012776956813075867,-0.007448370683078839,1.5742182301976986,1.571743126726774,0.012399861589074135,0.01700012944638729,,11.496999999508262,124.35159995220602
36.294673,1786095421.38,218.23835372924805,1,0.4522685470807512,-0.006974282791161542,0.6486501683395641,0.02835059210178198,0.7084054788762488,0.7047925895979104,-0.025006540613659135,0.45069077610969543,-0.0006068573566153646,0.6464353799819946,0.003684583818539977,0.7065888047218323,0.7075896263122559,-0.00597237516194582,0.025150064378976822,0.001088418299332261,-0.005200046580284834,-0.0755806639790535,1.5722600221633911,1.6008546352386475,0.006007503952932766,0.0011426161025160817,-0.0018338078550931938,-0.013639859899060535,1.5747951382816432,1.5753564202541703,0.014400109648704529,0.01900014467537403,,11.017200071364641,280.6361000984907
36.447438,1786095421.58,82.63540267944336,1,0.45402557838309276,-0.015742929918154073,0.6523597322779382,0.0518955478749097,0.711419188046184,0.6996606998298325,-0.04079823653174867,0.4509661793708801,-0.0018717338098213077,0.646873414516449,0.009204952046275139,0.7070327997207642,0.7070434093475342,-0.010467835702002048,0.035663481801748276,0.00039609018131159246,-0.00958322174847126,-0.1317497342824936,1.5700106620788574,1.6225746870040894,0.010828645533259086,0.0010944555838409344,-0.002600593633963706,-0.027801627150133,1.5743886176184578,1.5815389180759278,0.020399922505021095,0.016999896615743637,,24.360799929127097,151.9490999635309
36.69634,1786095421.78,186.5222454071045,1,0.45444489707998315,-0.03018034284462133,0.6561447389888216,0.05422993162942273,0.7163427949295856,0.6944346082852623,-0.040898526668235374,0.4518033266067505,-0.006035603582859039,0.6482328176498413,0.02198079228401184,0.7085052728652954,0.7050789594650269,-0.02002181112766266,0.005555647425353527,0.0004062283842358738,-0.017722507938742638,-0.1349969208240509,1.571978211402893,1.6061558723449707,0.018602918711222865,0.0009047575900940197,-0.004682340142659859,-0.059454655967831026,1.5730470172618032,1.594067727176978,0.015399884432554245,0.01859990879893303,,20.666800206527114,248.78549994900823
36.803721,1786095421.98,32.87672996520996,1,0.4570227352873602,-0.051766668914671965,0.6615085334629426,0.0576685632906013,0.7179059853422888,0.6919881320588626,-0.04937365803140187,0.4525246322154999,-0.011418080888688564,0.6499339938163757,0.03051040507853031,0.7103184461593628,0.7027487754821777,-0.025710411369800568,-0.03305436670780182,0.012188954278826714,-0.04025686904788017,-0.1513485461473465,1.584633708000183,1.5713233947753906,0.01750584297740892,0.0007688345834753515,-0.007556922327054834,-0.07966358763400047,1.5725979994327095,1.5986735381946058,0.013200100511312485,0.018999911844730377,,30.447399942204356,108.102299971506
36.900191,1786095422.113,71.88534736633301,1,0.4583230926452264,-0.06423327708011464,0.6632450596567189,0.07958441053786358,0.7117625697787238,0.6936041487356581,-0.07728939589627667,0.4537947475910187,-0.02024094946682453,0.6525320410728455,0.037739064544439316,0.712020993232727,0.7004455924034119,-0.031270235776901245,-0.023235389962792397,0.01907091774046421,-0.04404473304748535,-0.22229987382888794,1.589651107788086,1.568508505821228,0.007665875872157025,0.0029092477166290332,-0.014593293072350456,-0.097765739834777,1.57483434789074,1.594083092933242,0.007200054824352264,0.018200138583779335,,11.287400033324957,95.95150011591613
37.130987,1786095422.247,170.99285125732422,1,0.45902830642506587,-0.08527172688534226,0.6639946652100781,0.06190445857316822,0.7234733846432656,0.6846262802785575,-0.06356851479723562,0.45514973998069763,-0.031164536252617836,0.6550179123878479,0.0475296750664711,0.7125674486160278,0.6987729072570801,-0.04129224643111229,-0.09166678041219711,0.02965049259364605,-0.06133625656366348,-0.17750971019268036,1.5930018424987793,1.5294917821884155,-0.001503704624460733,0.006731621956861403,-0.02226785495302933,-0.1257674326049762,1.578443280360352,1.5873803864228568,0.009899958968162537,0.021999934688210487,,19.936800003051758,230.37330014631152
37.226238,1786095422.414,30.524730682373047,1,0.45948316877223294,-0.1042466467969013,0.6647982491093948,0.05903613838098013,0.7268662967210647,0.6818922106217484,-0.05659623794433808,0.4568130373954773,-0.04200311750173569,0.657296359539032,0.05321009084582329,0.713060200214386,0.6974216103553772,-0.048134513199329376,-0.1396312564611435,0.0338624007999897,-0.06873490661382675,-0.16239126026630402,1.584254503250122,1.4910621643066406,-0.015912864874389466,0.012085690143663891,-0.03145476740608995,-0.14341759308577684,1.582117241202147,1.574852929143735,0.014600111171603203,0.017799902707338333,,34.876100020483136,95.63839994370937
37.36517,1786095422.514,74.33724403381348,1,0.4596305789013049,-0.11536658370551107,0.6650704799200402,0.07194377106156295,0.726958617445315,0.6802858583208207,-0.05971945492167648,0.4583340585231781,-0.05619942024350166,0.6592655181884766,0.055200159549713135,0.7158074975013733,0.6942583322525024,-0.05077357217669487,-0.15244868397712708,0.028893152251839638,-0.06200681999325752,-0.18304277956485748,1.5641899108886719,1.482224464416504,-0.043405102211509033,0.017646013899908566,-0.04095837894713091,-0.1497840513357362,1.5834049736875122,1.555258430664967,0.014299992471933365,0.024499837309122086,,48.00800001248717,138.7390000745654
37.508412,1786095422.614,67.37303733825684,1,0.4609064690696671,-0.12874511489032683,0.6652865427662343,0.08139673810994388,0.7260682932141963,0.6798652412039938,-0.06310830703418234,0.4590556025505066,-0.06634987145662308,0.6603283882141113,0.05728544667363167,0.7179562449455261,0.6917744874954224,-0.05201208218932152,-0.1717938333749771,0.030481059104204178,-0.062106840312480927,-0.19912511110305786,1.5481412410736084,1.4638162851333618,-0.0629698132419056,0.02023020140016903,-0.045563041885709955,-0.15424457296239943,1.5815599249188053,1.5421773691735488,0.01119985245168209,0.01200009137392044,,16.876300098374486,142.88039994426072
37.63486,1786095422.847,70.79768180847168,1,0.4614158002701178,-0.15568487297743738,0.6659831702752899,0.09593535391493861,0.72826084549906,0.6736379627442852,-0.08151345859389612,0.460663378238678,-0.09085971117019653,0.6622554063796997,0.0667145773768425,0.7214779853820801,0.6869559288024902,-0.05577009916305542,-0.20425154268741608,0.04230576753616333,-0.0702420249581337,-0.2448071986436844,1.5369313955307007,1.4451597929000854,-0.106265101952696,0.024323847224261983,-0.05233131047235609,-0.17156844036415914,1.5689275927946584,1.5112954822563078,0.008699949830770493,0.016499776393175125,,14.46199999190867,126.34499999694526
37.926615,1786095422.981,216.11285209655762,1,0.4615969458743964,-0.18211518496378054,0.6663565534520153,0.1043877941571215,0.7278887660995434,0.6714587085691385,-0.09178417785086741,0.46152037382125854,-0.10579362511634827,0.6632056832313538,0.07385595887899399,0.7230519652366638,0.6841437816619873,-0.06073221191763878,-0.24546046555042267,0.05457533523440361,-0.08018269389867783,-0.2689199149608612,1.5221620798110962,1.4090626239776611,-0.12942012083078053,0.028018821414966432,-0.056526161298188424,-0.18771589476711975,1.561164620827627,1.4948838862380371,0.00809994526207447,0.011299969628453255,,34.73640000447631,292.1459001954645
38.037207,1786095423.214,73.27771186828613,1,0.4619870845193805,-0.2037126578347189,0.6656812087466756,0.10421576429735759,0.7349848440151892,0.6643199245402152,-0.08726620994845902,0.4626205265522003,-0.12345878779888153,0.663987934589386,0.08203575760126114,0.724088728427887,0.681464433670044,-0.06761500239372253,-0.29237234592437744,0.06725842505693436,-0.09304402768611908,-0.2581394612789154,1.5082875490188599,1.3841062784194946,-0.1559302379174485,0.034032123813521935,-0.06213187775596847,-0.20776905421793238,1.5517912467152601,1.474550194845595,0.0072999391704797745,0.021700048819184303,,22.836999967694283,109.67879998497665
38.284992,1786095423.381,188.3218288421631,1,0.46220742964184686,-0.21841350412625518,0.6646248530840885,0.063414095236891,0.7487609596917217,0.658461651615772,-0.041999179971140936,0.46402305364608765,-0.1481698751449585,0.6646168828010559,0.09018946439027786,0.7267733216285706,0.6769048571586609,-0.07393354177474976,-0.3786621391773224,0.096275195479393,-0.13580600917339325,-0.13247281312942505,1.5351989269256592,1.3200271129608154,-0.1971828097146029,0.04440559282068546,-0.0718248810885837,-0.2258773322796183,1.537841776557495,1.4452658529073086,0.011499971151351929,0.01109996810555458,,16.44719997420907,247.69259989261627
38.391029,1786095423.581,27.23860740661621,1,0.4622955541578007,-0.22374682329949228,0.6610506324023604,0.03872196750074839,0.7504093545485362,0.6598344447710517,-0.002217054938115376,0.46564388275146484,-0.1610039472579956,0.6652531623840332,0.08632831275463104,0.7285816669464111,0.6760217547416687,-0.06863508373498917,-0.4340664744377136,0.10651002079248428,-0.14374622702598572,-0.035307109355926514,1.5389347076416016,1.2649177312850952,-0.22960813409384673,0.054798619603279045,-0.085700035066507,-0.21074370609002463,1.5349457425308308,1.4165165670339632,0.013499986380338669,0.010899966582655907,,33.485000021755695,105.87419988587499
38.484977,1786095423.715,69.42248344421387,1,0.4623228374738373,-0.22461794391112835,0.6595676091598678,0.03768288573208645,0.7471021825407117,0.6636237623900829,0.004672360970511563,0.46741002798080444,-0.17579399049282074,0.6634787321090698,0.06963556259870529,0.7324116826057434,0.6754528880119324,-0.04987534135580063,-0.4423917233943939,0.10491707175970078,-0.13874903321266174,-0.020898308604955673,1.5315970182418823,1.2466793060302734,-0.28338702711719044,0.07183605182040345,-0.10508328487172224,-0.15749444027825632,1.5360452092586308,1.3683992012673474,0.011299969628453255,0.015999889001250267,,10.294500039890409,93.85220007970929
38.800426,1786095423.848,83.52518081665039,1,0.46229767714040504,-0.22545101458897795,0.6566124565431259,0.0462141303395256,0.7440811944914854,0.6664876841573093,0.001263735618071603,0.4665061831474304,-0.1884043663740158,0.6621697545051575,0.05958910658955574,0.73680579662323,0.6724846363067627,-0.03647975996136665,-0.43773987889289856,0.09753616899251938,-0.12328331917524338,-0.033923566341400146,1.5104904174804688,1.2435382604599,-0.3252265826238056,0.080930036258282,-0.11461143432082027,-0.12164400145562049,1.5354341009845585,1.336890423677738,0.010200077667832375,0.024900073185563087,,57.839599903672934,315.41629997082055
38.905278,1786095424.115,73.8077163696289,1,0.46225267582336826,-0.22707657508198972,0.6505223683263941,0.0475272738243141,0.7453872223259593,0.6649332067568215,-0.0016963455159945458,0.4653346836566925,-0.20090919733047485,0.6602585911750793,0.05342265963554382,0.7396231889724731,0.6704824566841125,-0.023597991093993187,-0.43749183416366577,0.09742873162031174,-0.10951539129018784,-0.04064582660794258,1.4968318939208984,1.2485377788543701,-0.3642590238571874,0.08717895190054241,-0.11872108655171935,-0.09052740253085331,1.5283946376666224,1.3050155986631118,0.016800127923488617,0.013600103557109833,,17.73620001040399,104.6722000464797
39.137454,1786095424.248,69.48614120483398,1,0.46225928236960023,-0.2271669643440485,0.6489524361322359,0.04701286827160413,0.7471644253677714,0.662969555020258,-0.002545741142778705,0.46444278955459595,-0.20972056686878204,0.6572847366333008,0.05094591900706291,0.7414870858192444,0.6688402891159058,-0.015939952805638313,-0.4369773864746094,0.09810920804738998,-0.10680434852838516,-0.04206513985991478,1.4951978921890259,1.2544974088668823,-0.3894618697050522,0.09071168303012625,-0.1165589153343416,-0.07288307579753336,1.5185359162282992,1.2852284117011898,0.010499963536858559,0.0200001522898674,,10.590699966996908,232.36189992167056
39.290126,1786095424.482,79.05769348144531,1,0.4622996219561955,-0.2248765490239499,0.6486888580883485,0.03492114131913783,0.7466456594852009,0.6643029166651458,-0.0015517638540297825,0.4639226198196411,-0.21441739797592163,0.6551310420036316,0.049806058406829834,0.742864191532135,0.6674740314483643,-0.012270434759557247,-0.4383755624294281,0.10779731720685959,-0.1179925724864006,-0.03041975013911724,1.518020749092102,1.249650478363037,-0.40238024454354515,0.09266129270780799,-0.11413497576373806,-0.06441645078502897,1.5123436646582913,1.2764175811481373,0.014499993994832039,0.02319994382560253,,25.768099818378687,153.1746000982821
39.539752,1786095424.615,205.75594902038574,1,0.46218878720161544,-0.22328137718058386,0.6482972045557798,0.03563635310970439,0.7427484107234985,0.6686076669495452,-0.004316989812791983,0.4635067582130432,-0.21742577850818634,0.65338534116745,0.046686653047800064,0.7439443469047546,0.666540801525116,-0.009515230543911457,-0.43299534916877747,0.1063043400645256,-0.1153932586312294,-0.03605092316865921,1.5177669525146484,1.2435506582260132,-0.412021723644585,0.09597841892574105,-0.11427415676714882,-0.0561466214773715,1.512033503660392,1.269556297003625,0.011600088328123093,0.023300061002373695,,10.58490015566349,248.95019992254674
39.663613,1786095424.782,72.32189178466797,1,0.4621671792081743,-0.22261133389993656,0.6468578474468575,0.02478906839656514,0.7407377700909813,0.6713154568993043,0.00534933423423213,0.463070809841156,-0.21955302357673645,0.6516510248184204,0.042803213000297546,0.7438288331031799,0.6669550538063049,-0.0075849187560379505,-0.4446414113044739,0.11222415417432785,-0.11945971846580505,-0.008945386856794357,1.528101921081543,1.224557638168335,-0.41962677043492047,0.09963833993529154,-0.11484844763124763,-0.04882519831515173,1.5140237369692162,1.261057636295033,0.008299946784973145,0.04440010525286198,,11.451000114902854,123.512800084427
39.802064,1786095425.015,72.64518737792969,1,0.4621275077497472,-0.22111235243259458,0.6453075529876169,0.023833213808140213,0.7376445943975507,0.6747594226743715,0.0034859414506556415,0.46289780735969543,-0.22019246220588684,0.6508496999740601,0.040319476276636124,0.7434446811676025,0.6675535440444946,-0.006051614414900541,-0.4407472610473633,0.11207155883312225,-0.11591550707817078,-0.011647120118141174,1.5278955698013306,1.2192575931549072,-0.4233314065671844,0.10149686124861737,-0.11535860207459575,-0.043687532406131664,1.5157684446680755,1.255832008555397,0.013899989426136017,0.024900073185563087,,16.287999926134944,138.27170012518764
40.050118,1786095425.149,70.79648971557617,1,0.4620768188308843,-0.22052551851665533,0.6448054044173283,0.0304622718048907,0.7352990778616301,0.6770522281238464,-0.002756172138432679,0.4626292288303375,-0.22061675786972046,0.6490201950073242,0.034658320248126984,0.7417172193527222,0.6698110699653625,-0.0027351118624210358,-0.431745707988739,0.10709994286298752,-0.10891430079936981,-0.028556067496538162,1.5184991359710693,1.2222115993499756,-0.42960460200077494,0.10514462269378745,-0.11580843777830291,-0.03247187826553955,1.5199540046791669,1.2436404413934812,0.019300030544400215,0.012200092896819115,,12.105700094252825,248.62349987961352
40.175269,1786095425.416,71.58088684082031,1,0.46130263749296013,-0.22029718760307418,0.6442701625426913,0.027666754427592987,0.7264291221206232,0.6866738705371865,-0.0037784594722363686,0.46244487166404724,-0.22062891721725464,0.6476022601127625,0.03272485360503197,0.7396926879882812,0.6721446514129639,-0.0023068145383149385,-0.4324162006378174,0.10826150327920914,-0.10917945951223373,-0.027616340667009354,1.523160457611084,1.1952838897705078,-0.43099714052273624,0.10617948527970103,-0.11394780392799597,-0.02989256867819483,1.5201386723642158,1.2360557174937339,0.01109996810555458,0.012500211596488953,,12.67939992249012,124.27840009331703
40.454714,1786095425.516,181.03384971618652,1,0.4607885957658733,-0.21922457699566267,0.6441740281473686,0.02913426612080223,0.7232864731653347,0.6899182713610345,-0.004544349882667047,0.4622988700866699,-0.22058692574501038,0.6470163464546204,0.03201745077967644,0.7379854321479797,0.6740520000457764,-0.0025045019574463367,-0.42978033423423767,0.1048901155591011,-0.1051473617553711,-0.030037034302949905,1.520279884338379,1.1889829635620117,-0.4312064171792213,0.1064705270983343,-0.11301790169993797,-0.029544660770727184,1.5202932913748637,1.2307325648873326,0.012500211596488953,0.02010003663599491,,54.23340015113354,279.67469999566674
40.548958,1786095425.649,66.95199012756348,1,0.46029055036270367,-0.21810154176127375,0.6438349810607741,0.025887557753979218,0.7209780220134183,0.6924738048589191,0.0007454605052681015,0.46181899309158325,-0.22019633650779724,0.6460455656051636,0.03092692233622074,0.7331965565681458,0.6793057918548584,-0.0031626401469111443,-0.434194952249527,0.10389917343854904,-0.1035149022936821,-0.017423227429389954,1.521622657775879,1.1773490905761719,-0.43090814112412823,0.10617279573233976,-0.11060506588523099,-0.02953751882134519,1.5204986736327968,1.2168342159374437,0.013799872249364853,0.01650000922381878,,10.49249991774559,93.77019992098212
40.829118,1786095425.916,213.30761909484863,1,0.45988256067168015,-0.21652679992007812,0.6432585055653192,0.030620451961689017,0.7223738573894762,0.6908177724090324,-0.003033711544142465,0.46132880449295044,-0.21955883502960205,0.6453065872192383,0.029415180906653404,0.7291887402534485,0.6836764812469482,-0.0022257009986788034,-0.4264669120311737,0.09814014285802841,-0.09560388326644897,-0.028450677171349525,1.5136760473251343,1.1898250579833984,-0.43171664875311216,0.10546313378162228,-0.10828563528877364,-0.026290960532734303,1.520787320301676,1.204103392692949,0.012799864634871483,0.01610000617802143,,22.05189992673695,280.49980010837317
40.952247,1786095426.116,67.88873672485352,1,0.4589401997672379,-0.2143294616466048,0.6429742000601757,0.02998379038779638,0.7222372076043871,0.690995113406725,0.0003761832340269343,0.4608634412288666,-0.21862995624542236,0.6446462273597717,0.029481854289770126,0.7267533540725708,0.6862619519233704,-0.002230412093922496,-0.4265523850917816,0.09334343671798706,-0.08976893126964569,-0.021629463881254196,1.5112690925598145,1.1891356706619263,-0.43047463769247407,0.10336458868092593,-0.10450101301397957,-0.026229785359492903,1.5189210597511382,1.1982835768646949,0.009899958968162537,0.009800074622035027,,12.545699952170253,122.51090002246201
