wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm
0.264748,1785140306.701,,,,,,,,,,,,,,,,
0.349776,1785140306.866,0.034005533903837204,0.06188112869858742,0.40300002694129944,0.034005533903837204,0.06188112869858742,0.40300002694129944,0.5651161728345356,0.5535799531949946,0.4399423091959077,-0.4250220126074029,0.5651161728345356,0.5535799531949946,0.4399423091959077,-0.4250220126074029,33.25931350808994,33.25931350808994
0.437671,1785140306.931,0.039140548557043076,0.06085808202624321,0.4020000100135803,0.035093405980498316,0.061772364693320966,0.4028943820769027,0.5530225078645991,0.5520295314491694,0.424249521612816,-0.45764816793521285,0.5629886767440926,0.5533592473010638,0.43714993114874146,-0.4309724248498814,34.2891607518888,33.55988988914325
0.573298,1785140307.031,0.04054601117968559,0.06144530326128006,0.40300002694129944,0.03656776857502432,0.061734121765093304,0.4029073336310313,0.5345820480435514,0.5702685779577074,0.43565734702947656,-0.44633895066742135,0.5544670636723114,0.5585566810945554,0.43675945101921054,-0.43568554170713336,35.96297703021986,34.497662005176366
0.641745,1785140307.164,0.04044539853930473,0.06129283085465431,0.4020000100135803,0.03754915234639146,0.061666570377551445,0.4027472994075881,0.5342561737018141,0.5699504893992905,0.43607340512828413,-0.44672896238640014,0.547441088474299,0.5625829976643423,0.43655235978107637,-0.4395800980010938,35.96297703021986,35.16838675786596
0.722196,1785140307.23,0.04044539853930473,0.06085808202624321,0.4020000100135803,0.037911879378581516,0.06159058951579913,0.4026797152606347,0.5465527313431933,0.5636124896517454,0.42701400622059366,-0.448642521236335,0.5472647296383806,0.562804587124585,0.43458053853238443,-0.44146581740182145,35.299742320922235,35.20692536974158
0.799969,1785140307.296,0.04088034853339195,0.06085808202624321,0.4020000100135803,0.03827993373858122,0.06152543385216108,0.4026209740607799,0.5402762301047769,0.5635163696500207,0.427140844612712,-0.4561815375305867,0.545771041257823,0.5629735375962562,0.43298638961899294,-0.444654419628792,35.73556861009986,35.36240788682667
0.880967,1785140307.395,0.04044539853930473,0.06129283085465431,0.4020000100135803,0.03857480715443226,0.06149835257788555,0.4025470239868043,0.5406205395941461,0.5632636521099101,0.4274740439041955,-0.4557734439049013,0.5443978092908965,0.5630614200897917,0.43151400158988046,-0.4476477732298334,35.963666269968556,35.59365188467024
0.962211,1785140307.462,0.04010997712612152,0.06188112869858742,0.40300002694129944,0.03869836998898341,0.06153616170588257,0.402594215396113,0.5407578391161076,0.5636761666353829,0.42692994643997517,-0.4556105348150742,0.5437054467831828,0.5631833202135125,0.43064013635232323,-0.44917480776868624,35.955899939649086,35.70121477575587
1.047196,1785140307.561,0.04044539853930473,0.061727575957775116,0.4020000100135803,0.038917759164012244,0.0615596912352206,0.40251971004310605,0.5197882817223821,0.5669305582513569,0.43978830235064625,-0.46367675531606606,0.5368448222672539,0.5643168305635534,0.4333220168638303,-0.4534050961872933,35.535462746970545,35.637600991323495
1.127999,1785140307.627,0.040010448545217514,0.061727575957775116,0.4020000100135803,0.039007897689779275,0.06157360385182706,0.4024759822743711,0.5315434263159399,0.5553291598109618,0.43773225179743297,-0.4663277666409229,0.5357017142149949,0.5623701627474058,0.43429513297800876,-0.45623591584857287,35.77750075212744,35.67864650046089
1.209831,1785140307.693,0.040010448545217514,0.06085808202624321,0.4020000100135803,0.03908887261866299,0.061502857930618965,0.40243698165890096,0.5462220472862448,0.5569572504022187,0.4180230151039234,-0.465507094603561,0.5381727023871465,0.5611354991656338,0.43052849895735523,-0.4584128113032809,35.447777721833496,35.61087414133374
1.289556,1785140307.791,0.040010448545217514,0.061727575957775116,0.4020000100135803,0.03919321579484347,0.061530485329634274,0.4023870693274476,0.5288000379850821,0.5577603451386177,0.4346301846292432,-0.4694363852823677,0.5355108828420121,0.5601858610428362,0.43170950643917966,-0.46156992698344756,35.323865874178566,35.50134685091227
1.376283,1785140307.857,0.040010448545217514,0.06129283085465431,0.4020000100135803,0.03925730397496995,0.06151069312395944,0.4023565164968218,0.5330455982940667,0.5624094002386428,0.4285973244470968,-0.4646099333196832,0.5350436863121087,0.5606096485786056,0.43111915317241867,-0.4621486248232474,34.76277737282554,35.28384682656998
1.464668,1785140307.956,0.040010448545217514,0.06085808202624321,0.4020000100135803,0.03934181915788843,0.06142425450126657,0.40231635310039365,0.5332864706577025,0.5622668286108254,0.42878434374860824,-0.4643334364585984,0.5346558066404351,0.560976920049603,0.43060339115565416,-0.46263244927542385,35.332678279388915,35.30257752994439
1.55226,1785140308.055,0.040010448545217514,0.06129283085465431,0.4020000100135803,0.03941644718085623,0.06140934816173167,0.40228095865758695,0.5330818237480913,0.5624428175888344,0.4285534703426551,-0.46456836869228285,0.5343518329420252,0.5612610588364835,0.43020724176426617,-0.4630074206736105,34.46215895197247,34.97899376683323
1.640711,1785140308.122,0.03991091996431351,0.06157402694225311,0.4010000228881836,0.03945664391774587,0.061423819475338134,0.4021415009935886,0.5354797801174105,0.5590220562889906,0.43300616691039007,-0.461802344174875,0.534502728656306,0.560962986624816,0.43058087334313055,-0.46284713697612595,34.90273901190215,34.956391838632335
