wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm
0.220193,1784080248.231,-0.0545780248939991,0.07779822498559952,0.39100003242492676,-0.0545780248939991,0.07779822498559952,0.39100003242492676,0.5849456973536049,0.5261905367015597,0.5077815512623683,-0.3508845200786323,0.5849456973536049,0.5261905367015597,0.5077815512623683,-0.3508845200786323,57.29101525869957,57.29101525869957
0.282643,1784080248.299,-0.04732348769903183,0.08436047285795212,0.39400002360343933,-0.05313920402416835,0.07901605795822199,0.39133896176126176,0.5454476483256346,0.5668484670524911,0.5112159087114148,-0.3461617728990858,0.5669655456001947,0.5451541668986777,0.5095704412819251,-0.348848061177107,81.83380590714341,65.68279609130465
0.350026,1784080248.367,-0.04713525250554085,0.09078430384397507,0.3960000276565552,-0.05156449971626892,0.08296211960808865,0.3922213997393046,0.54676582300744,0.5660440770848865,0.5049416816539251,-0.35450689092967186,0.5574383039129576,0.5551336250751389,0.5074297848149055,-0.35157390279182943,81.15087554234665,71.17232132741458
0.411544,1784080248.435,-0.04768382012844086,0.0944482684135437,0.3970000147819519,-0.050513596675501614,0.08765297066459846,0.3933556541967982,0.5322353342238636,0.5764958605080964,0.5052411539711822,-0.35931803204752977,0.5452185932185603,0.5656396238717625,0.50643494439463,-0.35540420454883936,79.83970816562262,74.23320454707392
0.47016,1784080248.503,-0.0463952012360096,0.09273090958595276,0.3970000147819519,-0.04935981098559889,0.08963407581107452,0.3942674484283159,0.5365160713409572,0.5767924043414748,0.5058776897775016,-0.35149507887340825,0.5410754017863401,0.5709833872055622,0.5061823299407225,-0.3535460789950801,80.96576260523666,76.58186800996774
0.531061,1784080248.57,-0.04682474210858345,0.09358958899974823,0.3970000147819519,-0.04869825005699846,0.0910645122928477,0.3949301052767762,0.5210525930492136,0.5801316785929078,0.5158224742773763,-0.3547937510724101,0.5315685940659992,0.5753860904907843,0.5108148435341249,-0.3541664471652215,79.71766790474773,77.63805113633867
0.595955,1784080248.638,-0.04682474210858345,0.09358958899974823,0.3970000147819519,-0.048247570713374696,0.0918913350870553,0.3954063560344263,0.5248978016393514,0.5847944039674388,0.5093423360307165,-0.3508107576020391,0.5284459479437371,0.5798143573854956,0.5101327284452379,-0.35259720707984465,80.00945934261216,78.42638185303841
0.657916,1784080248.706,-0.04682474210858345,0.09358958899974823,0.3970000147819519,-0.04794080721961282,0.09237812913283222,0.39574232756545497,0.5248978016393514,0.5847944039674388,0.5093423360307165,-0.3508107576020391,0.5268328138699134,0.5820852453270137,0.5097753885409929,-0.3517854554133514,79.19799157562929,78.67653036587691
0.720185,1784080248.74,-0.0463952012360096,0.09358958899974823,0.3970000147819519,-0.04774786220692676,0.09257104582931132,0.39589160880881025,0.5333837843205023,0.5791318972817391,0.5035382410881255,-0.3557488214129033,0.5287883295192018,0.5812127496760081,0.5079247829073918,-0.3529689180180384,79.62201028194156,78.85787976149173
0.78124,1784080248.808,-0.045965660363435745,0.09358958899974823,0.3970000147819519,-0.04737679730398625,0.09281025373833879,0.3961009111389677,0.5223872580516977,0.5877709091048599,0.5060516268659168,-0.3543284662310306,0.525907913711017,0.5841762735942156,0.5070857883329639,-0.3535858466291294,80.00945934261216,79.22329073728874
0.837357,1784080248.875,-0.0463952012360096,0.0931602492928505,0.3970000147819519,-0.04719833334443803,0.09287686877574483,0.39625013107303353,0.5206498210968777,0.5917688478572711,0.5015452451305944,-0.35663112817638215,0.52358212472385,0.5875554369575144,0.5046343364193455,-0.35494302877776,80.27186223424003,79.5491622157342
0.89664,1784080248.943,-0.04670679569244385,0.09206907451152802,0.3960000276565552,-0.047121710052114206,0.09276715766648376,0.39621803268071965,0.5000502318020096,0.6024704219963176,0.5262596280917853,-0.3317076425634944,0.5124313264032372,0.5948277322122555,0.5151011498585072,-0.34389665617200754,80.18989936577397,79.74830241915737
