wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm
0.750176,1785140499.969,,,,,,,,,,,,,,,,
0.806931,1785140500.067,,,,,,,,,,,,,,,,
0.870745,1785140500.132,0.06666582077741623,0.0606527179479599,0.39500001072883606,0.06666582077741623,0.0606527179479599,0.39500001072883606,0.4815403113404086,0.5822707121565072,0.4754928574531922,-0.4505399969258384,0.4815403113404086,0.5822707121565072,0.4754928574531922,-0.4505399969258384,36.95639487568265,36.95639487568265
0.93376,1785140500.198,0.06940534710884094,0.061662785708904266,0.3960000276565552,0.06700726488903481,0.06072638970032952,0.395072631090263,0.4300897421733469,0.6141753788865936,0.47995188032890856,-0.45547514774740255,0.47087670367035434,0.589154481845682,0.4765762911158842,-0.4517158013706355,37.08841983970069,36.995127612457246
0.986619,1785140500.263,0.06983380019664764,0.06294755637645721,0.3960000276565552,0.06732582412883527,0.06095310831753717,0.3951305384438595,0.43564600804971026,0.6095206851041759,0.4833055072564276,-0.4528938912770795,0.46185370474909226,0.5945110107954144,0.4783921317969143,-0.45209377532471806,37.22358901725725,37.06147227336339
1.044551,1785140500.296,0.07043968886137009,0.06353585422039032,0.3970000147819519,0.06752966588468867,0.06110859267164662,0.3952248811015626,0.4342946470256977,0.6104334351406073,0.48348281081197014,-0.45277317994401944,0.4569274610613527,0.597423266900607,0.47934535229020503,-0.4522507807971273,37.61685379829181,37.15730778773353
1.095576,1785140500.361,0.06983380019664764,0.06209104135632515,0.3960000276565552,0.06771550189468442,0.06115428810796097,0.39526160367171487,0.4515168362340356,0.597858441940311,0.48468337632043584,-0.4514198209167756,0.4555369018086814,0.5975386646290063,0.4807224675069623,-0.4520393617794243,39.30038344008053,37.787145690345504
1.150319,1785140500.426,0.07069072127342224,0.0633758157491684,0.3960000276565552,0.06799908792064357,0.061343859630492895,0.39529485470964937,0.4470398852278527,0.59917650523874,0.4826611353996633,-0.45626865436940334,0.45361095383369854,0.5979157065442091,0.48116684240757174,-0.4530037308867872,36.938039753111084,37.53961558141957
1.199625,1785140500.459,0.07069072127342224,0.06251930445432663,0.3960000276565552,0.06812203629554366,0.06137175349627317,0.3953109709461162,0.45173826250027094,0.5961557427638242,0.48534640156022374,-0.4527358424683114,0.45338483312740124,0.5977034177227235,0.4816734275977987,-0.45297188287884055,38.06694753577054,37.6305928118488
1.253178,1785140500.525,0.07069072127342224,0.0633758157491684,0.3960000276565552,0.06831192038173842,0.06151688132204669,0.39534078300553,0.43840562075027983,0.5981783130978798,0.4960303872535652,-0.45159392417858635,0.4500930679755228,0.5978305643532669,0.4848625574274803,-0.4526843788892204,37.97153144647312,37.73074921287866
1.308964,1785140500.559,0.07026226073503494,0.06251930445432663,0.3960000276565552,0.0683653481804008,0.06154111347601534,0.3953555767757022,0.4490169755597804,0.5694673421608416,0.5030223985240778,-0.47016929765191867,0.44995393553050433,0.593005751197193,0.48804084815117915,-0.4557430915368233,39.55564919039656,38.056969714203795
1.356609,1785140500.625,0.07001014798879623,0.06267717480659485,0.3970000147819519,0.06843091301602236,0.06158753826627233,0.3954780777221807,0.4422118680940724,0.5752085688439181,0.4962639803920363,-0.4767660094959948,0.44775393193240387,0.5879082368166193,0.4904655964908646,-0.4618699169475173,39.169843401859545,38.38547675637073
1.410637,1785140500.659,0.06915106624364853,0.06267717480659485,0.3970000147819519,0.06845884100779914,0.06161083282171356,0.39553368977206677,0.4418687526432939,0.574665072694068,0.49688335866474465,-0.4770943172424339,0.4466880975468305,0.585494628187279,0.4916633524056562,-0.46468584202132157,39.43790952091743,38.572402839455144
1.467012,1785140500.725,0.06915106624364853,0.06224783509969711,0.3970000147819519,0.06850262139397537,0.061644968385747255,0.3956221443533539,0.45565474996991795,0.5639317550891094,0.4942167436446356,-0.47969733659179414,0.44939429887318744,0.5791216681759925,0.49246360230020686,-0.4691934121434738,39.40982883541104,38.8191790834247
1.529339,1785140500.792,0.06958060711622238,0.06267717480659485,0.3970000147819519,0.06854875969612557,0.061691545100003964,0.3956980910031262,0.42898874149411487,0.5859691218324138,0.498263709386378,-0.4736476790176136,0.44358768058437603,0.5811086754140016,0.49414678980279214,-0.4704908363825522,38.85200871571745,38.82890752148132
1.588442,1785140500.859,0.07043968886137009,0.06396519392728806,0.3970000147819519,0.06867615431850906,0.0618862938490705,0.3957642345818629,0.42511498624607363,0.589462745866801,0.5059678878028566,-0.4645507681798488,0.43848724844196835,0.5834612191305749,0.49745638473685316,-0.46887000758098696,38.28834798355975,38.66823000535854
1.641144,1785140500.892,0.07001014798879623,0.06353585422039032,0.3970000147819519,0.06870711517038071,0.061938235053030456,0.3957948411028798,0.4284359624597945,0.5771297886562627,0.507464468567149,-0.47523009822462664,0.4368451740452615,0.5824327962216198,0.49910945977446053,-0.46992348202923034,39.52408245072757,38.816297513931815
1.687375,1785140500.959,0.06958060711622238,0.06353585422039032,0.3970000147819519,0.06875168231266879,0.062027135910580435,0.3958508707903187,0.43769715236685064,0.568721599793023,0.5026881482786532,-0.48195598379830645,0.43708661479730293,0.5788046098246672,0.5000784503173488,-0.4731406327287352,40.21325761817445,39.233751483290966
1.744146,1785140500.992,0.06983380019664764,0.0633758157491684,0.3960000276565552,0.0687743947933415,0.06205893259693468,0.3958565521590382,0.42947954264071797,0.5762447227738974,0.507383153384304,-0.47544892216741164,0.43595497110194825,0.5784271692611216,0.5011723003165206,-0.4734887521657854,39.39563269044268,39.261592616886645
1.796844,1785140501.059,0.06983380019664764,0.06380407512187958,0.3960000276565552,0.06881817214364118,0.06216222835928947,0.39586581923709857,0.4281887205032244,0.5767673505706371,0.50787835195727,-0.47545075724275226,0.434155927427687,0.5780475141563929,0.5027345037153593,-0.4739490698704777,39.56727371629921,39.35232771958738
1.848691,1785140501.126,0.06958060711622238,0.06396519392728806,0.3970000147819519,0.06885504179581431,0.062268677022975734,0.39593038005166703,0.43353909359095294,0.5823777701861172,0.5014370808860346,-0.47057501105973887,0.43403508149625175,0.5789051283155727,0.5024792731858037,-0.4732831926649613,39.971792405752765,39.53655898012441
1.909981,1785140501.159,0.06958060711622238,0.06396519392728806,0.3970000147819519,0.0688722484902886,0.06231674246630473,0.3959597001853213,0.4295849965903338,0.5762309259583583,0.5073840588663658,-0.4753694010787275,0.4335589001214246,0.5786198184233741,0.5030067098638339,-0.47350822134907317,39.841466565355724,39.589061778350434
1.967662,1785140501.226,0.06940534710884094,0.06251930445432663,0.3960000276565552,0.068899418686283,0.062332420304746367,0.3959622919479087,0.44554237257840185,0.5721998169448043,0.49980902244971065,-0.4735718581201864,0.43585466884081236,0.5774021093198786,0.5024034282998306,-0.473527514549258,39.97884169949513,39.70481893992535
2.021264,1785140501.293,0.06983380019664764,0.06294755637645721,0.3960000276565552,0.0689438115800727,0.06236480144366757,0.39596445497674687,0.44248716667416055,0.5737339575734829,0.49697212795425677,-0.4775491150576665,0.4370381564106818,0.5767537455925876,0.5014407606315483,-0.47424669778853223,38.87786695752724,39.458574199942085
2.077196,1785140501.326,0.06983380019664764,0.0633758157491684,0.3960000276565552,0.06896459394840679,0.06238896195596298,0.395965436221874,0.44225371732103236,0.5734909997764146,0.49725247431436853,-0.4777653184141931,0.43755477131782483,0.5764331270934414,0.5010284716989922,-0.47459576760992583,39.42139846960864,39.45218774995122
