wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm,curobo_time_ms,ik_success,tgt_tcp_x,tgt_tcp_y,tgt_tcp_z,tgt_tcp_qw,tgt_tcp_qx,tgt_tcp_qy,tgt_tcp_qz,pb_tcp_x,pb_tcp_y,pb_tcp_z,pb_tcp_qw,pb_tcp_qx,pb_tcp_qy,pb_tcp_qz,q_tgt_1,q_tgt_2,q_tgt_3,q_tgt_4,q_tgt_5,q_tgt_6,pb_q_1,pb_q_2,pb_q_3,pb_q_4,pb_q_5,pb_q_6
0.223201,1785306015.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.276072,1785306015.489,,,,,,,,,,,,,,,49.84166724333523,49.84166724333523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.319708,1785306015.555,,,,,,,,,,,,,,,51.387690306239634,50.299236826817825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.372707,1785306015.588,,,,,,,,,,,,,,,52.16465202995665,50.62474319047895,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.415865,1785306015.653,,,,,,,,,,,,,,,51.22809888229968,50.80038057770819,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.466462,1785306015.686,,,,,,,,,,,,,,,50.87622725661315,50.81341550282777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.530689,1785306015.752,,,,,,,,,,,,,,,52.169498658305294,51.214313101043174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.580437,1785306015.785,,,,,,,,,,,,,,,51.115116917954154,51.19726403460603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.628968,1785306015.851,,,,,,,,,,,,,,,51.06581165181757,51.15870090325489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.674481,1785306015.883,,,,,,,,,,,,,,,50.99320233670784,51.130957105038156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.726469,1785306015.949,,,,,,,,,,,,,,,51.07083520382318,51.11332722770993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.769574,1785306015.983,,,,,,,,,,,,,,,51.215524576759016,51.13133259958158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.812553,1785306016.016,,,,,,,,,,,,,,,51.165428591303375,51.13718994771727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.859268,1785306016.082,,,,,,,,,,,,,,,51.672038606184245,51.294498374155935,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.907346,1785306016.115,,,,,,,,,,,,,,,50.828541315881424,51.2141566270964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.954838,1785306016.181,,,,,,,,,,,,,,,51.40957355572758,51.27151012580664,,,,,,,,,,,,,,,,,,,,,,,,,,,,
