wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm,curobo_time_ms,ik_success,tgt_tcp_x,tgt_tcp_y,tgt_tcp_z,tgt_tcp_qw,tgt_tcp_qx,tgt_tcp_qy,tgt_tcp_qz,pb_tcp_x,pb_tcp_y,pb_tcp_z,pb_tcp_qw,pb_tcp_qx,pb_tcp_qy,pb_tcp_qz,q_tgt_1,q_tgt_2,q_tgt_3,q_tgt_4,q_tgt_5,q_tgt_6,pb_q_1,pb_q_2,pb_q_3,pb_q_4,pb_q_5,pb_q_6
1.069509,1785923005.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.167371,1785923006.217,,,,,,,,,,,,,,,34.44132181918481,34.44132181918481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.223568,1785923006.284,,,,,,,,,,,,,,,35.85309013432931,35.293851014585506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.285231,1785923006.351,,,,,,,,,,,,,,,35.464723586946214,35.36838777557449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.347083,1785923006.419,,,,,,,,,,,,,,,34.64706142844018,35.10299535700061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.515558,1785923006.486,,,,,,,,,,,,,,,34.294819962949646,34.74535496995334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.562998,1785923006.62,,,,,,,,,,,,,,,34.34255870427191,34.545397295578724,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.640055,1785923006.688,,,,,,,,,,,,,,,34.76113951201375,34.60774569935235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.753643,1785923006.755,,,,,,,,,,,,,,,34.72370470192779,34.6351426945143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77747,1785923006.822,,,,,,,,,,,,,,,35.48533050511859,35.05786886402058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.026425,1785923006.889,,,,,,,,,,,,,,,35.534416529054546,35.27025343827718,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.04258,1785923007.124,,,,,,,,,,,,,,,35.4818561168016,35.396545853278035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.119021,1785923007.158,,,,,,,,,,,,,,,35.45902056031575,35.406194786428316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.181717,1785923007.225,,,,,,,,,,,,,,,35.45902056031575,35.41886911785029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.243224,1785923007.292,,,,,,,,,,,,,,,36.30974204654939,35.880672174036626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.305431,1785923007.359,,,,,,,,,,,,,,,35.48297370413288,35.77312160688295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.516867,1785923007.526,,,,,,,,,,,,,,,35.923752722292384,35.8498718492331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.595392,1785923007.625,,,,,,,,,,,,,,,36.13547826440838,35.97264890545457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.755004,1785923007.725,,,,,,,,,,,,,,,37.324504174108554,36.87840028907334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.878414,1785923007.891,,,,,,,,,,,,,,,36.175276844766756,36.53214727509619,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.971718,1785923007.99,,,,,,,,,,,,,,,36.51383289199721,36.525618911411115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.237463,1785923008.155,,,,,,,,,,,,,,,36.25344178653559,36.41022576325892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.331067,1785923008.353,,,,,,,,,,,,,,,34.86226964370471,35.23425497326678,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.394106,1785923008.453,,,,,,,,,,,,,,,35.22281044542337,35.229685259390514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.472882,1785923008.519,,,,,,,,,,,,,,,34.53143256983296,34.87924163009788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.68999,1785923008.652,,,,,,,,,,,,,,,34.51078867332319,34.66920648651835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.753203,1785923008.785,,,,,,,,,,,,,,,32.87896766293051,33.300571109761734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.882477,1785923008.885,,,,,,,,,,,,,,,32.89344690063432,33.04987439944089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.912809,1785923008.951,,,,,,,,,,,,,,,33.57620835641882,33.15002040419353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.142699,1785923009.051,,,,,,,,,,,,,,,34.25705241371948,33.745774445284624,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.232997,1785923009.25,,,,,,,,,,,,,,,33.89261135874825,33.80830119659562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.291635,1785923009.316,,,,,,,,,,,,,,,33.21686655999459,33.54501522808351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.370592,1785923009.416,,,,,,,,,,,,,,,33.56250234351344,33.55043231337348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.540029,1785923009.482,,,,,,,,,,,,,,,33.55769038268777,33.551995966209645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.648063,1785923009.615,,,,,,,,,,,,,,,33.88799024539552,33.70301145793214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.723904,1785923009.781,,,,,,,,,,,,,,,33.89223396786947,33.78543726717112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.80265,1785923009.847,,,,,,,,,,,,,,,33.909701588727046,33.81365376758468,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.880215,1785923009.914,,,,,,,,,,,,,,,34.39315174878512,34.05666288889731,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.065327,1785923010.046,,,,,,,,,,,,,,,34.74620943410906,34.466885322778325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.143134,1785923010.179,,,,,,,,,,,,,,,34.26025605785477,34.39492632035698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.223145,1785923010.245,,,,,,,,,,,,,,,33.88799024539552,34.20661133225308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.283095,1785923010.312,,,,,,,,,,,,,,,34.70405512605661,34.41073499888125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.361946,1785923010.411,,,,,,,,,,,,,,,34.39023425821273,34.405142440746836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.561574,1785923010.577,,,,,,,,,,,,,,,34.75725346165498,34.594448252249975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.639832,1785923010.677,,,,,,,,,,,,,,,36.213998751865226,35.725790752072825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.71768,1785923010.744,,,,,,,,,,,,,,,35.20449495508234,35.6333916601666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.7941,1785923010.843,,,,,,,,,,,,,,,35.04176560394926,35.43551050019613,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.85525,1785923010.877,,,,,,,,,,,,,,,35.53807846500242,35.46078952209352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.025715,1785923011.01,,,,,,,,,,,,,,,34.35251550177595,34.77167663162345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.101381,1785923011.143,,,,,,,,,,,,,,,34.70352202139115,34.74655386687394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.178603,1785923011.209,,,,,,,,,,,,,,,34.068198599081065,34.43475016667827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.225755,1785923011.275,,,,,,,,,,,,,,,31.220112053942565,31.970342082875494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.396883,1785923011.375,,,,,,,,,,,,,,,34.087395720878646,32.988409159694626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.475194,1785923011.508,,,,,,,,,,,,,,,30.871187544083174,31.251026812690018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.55419,1785923011.575,,,,,,,,,,,,,,,31.576247893836175,31.41585930512034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.63368,1785923011.642,,,,,,,,,,,,,,,32.71439616307723,31.948148892367822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.689222,1785923011.708,,,,,,,,,,,,,,,32.71333272340244,32.217590825186825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
