wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm,curobo_time_ms,ik_success,tgt_tcp_x,tgt_tcp_y,tgt_tcp_z,tgt_tcp_qw,tgt_tcp_qx,tgt_tcp_qy,tgt_tcp_qz,pb_tcp_x,pb_tcp_y,pb_tcp_z,pb_tcp_qw,pb_tcp_qx,pb_tcp_qy,pb_tcp_qz,q_tgt_1,q_tgt_2,q_tgt_3,q_tgt_4,q_tgt_5,q_tgt_6,pb_q_1,pb_q_2,pb_q_3,pb_q_4,pb_q_5,pb_q_6
0.899883,1785316689.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.976468,1785316689.761,0.010707397945225239,0.06423337757587433,0.33000001311302185,0.010707397945225239,0.06423337757587433,0.33000001311302185,0.05036511926806511,-0.6472038965950034,0.7427875818298993,-0.16388129628682005,0.05036511926806511,-0.6472038965950034,0.7427875818298993,-0.16388129628682005,50.36121754140518,50.36121754140518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.102365,1785316689.861,0.012530498206615448,0.05977451428771019,0.33100003004074097,0.010946892609545542,0.06326061169446079,0.3301001860849266,-0.002485966708115465,-0.6468163058427163,0.7483420133336098,-0.14699223634364847,0.0371628102571808,-0.6472957228123972,0.7443932654457925,-0.159705476178855,45.85037021818908,48.583898242189676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14532,1785316689.928,0.012888627126812935,0.05798469856381416,0.33100003004074097,0.011118767284329775,0.062342529582411654,0.33015507516137527,0.04298121374422283,-0.6391281778894308,0.7453848802263375,-0.18457835144669107,0.038400367101955116,-0.6456006357483479,0.7446486284779964,-0.1649959121724014,48.44111565297951,48.54155069706373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.206787,1785316690.029,0.011352273635566235,0.05745915323495865,0.328000009059906,0.01113759022732137,0.06138291508053109,0.3298129157502478,0.02469913661462052,-0.6489912471665387,0.7409720649639596,-0.1707650804314472,0.034851160958507856,-0.6464944197039466,0.7437135823848944,-0.1664946523097018,47.70996950850034,48.21740700688326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.316288,1785316690.096,0.009932735934853554,0.058523308485746384,0.328000009059906,0.011021869252080195,0.06115397643838122,0.3296472367440935,0.012077502120358007,-0.6450629400721286,0.7476759406198411,-0.15725337867998224,0.030031330602102817,-0.6462248926650371,0.7445910832102237,-0.16454672918704344,49.66717820972571,48.65072675083272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.331511,1785316690.129,0.009222966618835926,0.05887803062796593,0.328000009059906,0.010916492253942856,0.06108466967882337,0.3295769179485419,0.003860691361089684,-0.6410478238586215,0.7529988114298654,-0.14844383642829484,0.025988436053616133,-0.6454687081117177,0.7459412623733147,-0.16206906283736933,48.25342424105778,48.58225708444686,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.392156,1785316690.196,0.008513198234140873,0.05816859379410744,0.328000009059906,0.010644153505281405,0.06085929696376042,0.3294652837794239,-0.012410209900886189,-0.638838163661979,0.7582666357652406,-0.12947392179304065,0.013744812821524326,-0.6435448588932007,0.7500952583056357,-0.15171749464064233,51.29688939766703,49.39994370109438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.469229,1785316690.263,0.008513198234140873,0.05816859379410744,0.328000009059906,0.010446194315460365,0.06067994440011025,0.3293744508314773,-0.037444097142433,-0.6396409672576903,0.7596839600136741,-0.1110749904018754,-0.00522277054576103,-0.6424266726084489,0.7540329363606357,-0.13672974757681822,51.011917242376775,49.882297624304734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.532591,1785316690.329,0.009577851742506027,0.058523308485746384,0.328000009059906,0.010409399387858554,0.06057956128686426,0.32929889021691733,-0.011422576433335838,-0.641214435490821,0.754210550614063,-0.1409965170074944,-0.007146816245095808,-0.6420544710226571,0.7540927479419257,-0.13805472378289105,50.31106600943812,50.00832958388697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
