wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,gripper_dist_mm
1.302551,1783652716.319,0.00669016782194376,-0.09604600071907043,0.40950001776218414,0.00669016782194376,-0.09604600071907043,0.40950001776218414,-0.4344140272130253,0.3221475231667991,0.8334745600967756,0.11325009469993355,-0.43441402721302536,0.3221475231667992,0.8334745600967757,0.11325009469993357,96.629372698784
1.363578,1783652716.386,-0.007656341302208602,-0.10204656794667244,0.3815000206232071,0.0033023161805144064,-0.09684584138882169,0.3994108552537834,0.11861788394972853,0.7404683750501302,-0.13696694946792026,-0.647206642357262,-0.14055605331974916,-0.7231088596780805,0.17917723718840609,0.6521143232622418,36.89758317990737
1.425578,1783652716.454,-0.006196764763444662,-0.101933553814888,0.38100002706050873,0.0005339879378596017,-0.09775593118681175,0.3914628368340608,0.03279015065231168,0.7430203708553654,-0.15350687770995142,-0.6506006248151747,-0.03719799906313377,-0.74239182101267,0.15459300073150523,0.6508238602602241,39.223887752518685
1.486467,1783652716.486,-0.007636859780177474,-0.1017291508615017,0.38100002706050873,-0.0011025810678541987,-0.09821462189942781,0.38841492007371275,0.04584372397881615,0.7469975163960723,-0.1447187207643506,-0.6472631268117965,-0.0450149534044673,-0.7465624767826723,0.14566702070308074,0.6476104085865235,37.70502458027832
1.544832,1783652716.553,-0.008071280550211668,-0.10240615904331207,0.38200001418590546,-0.003460004611312066,-0.0991386665773753,0.3856919387596286,0.04377312283525023,0.744711348202642,-0.14924002602692538,-0.6490118151520328,-0.043855065113087253,-0.7448339073879757,0.1490044280155917,0.6489197670751242,40.363983929585864
1.611357,1783652716.62,-0.0076514724642038345,-0.102454274892807,0.3815000206232071,-0.0047613389491243845,-0.09985013698102205,0.3841044280749565,0.04747410671973554,0.7362924074008282,-0.144549992909485,-0.6593367876471963,-0.047157732974381646,-0.7370463624692445,0.14494113413509774,0.6584306154996163,38.88596942978846
1.673087,1783652716.686,-0.00827739480882883,-0.10282035544514656,0.38200001418590546,-0.005748669065072241,-0.10045760435006812,0.3834263912901784,0.04722825301879638,0.7357852169138477,-0.141721255332868,-0.6605336421975118,-0.04722001196066446,-0.7359339378490033,0.1420994856484035,0.660287244894942,39.48994449236403
1.731282,1783652716.753,-0.008070198819041252,-0.10261325910687447,0.38200001418590546,-0.006330731195222853,-0.10086958543007551,0.38303465675967363,0.04817127809790548,0.7355850377199236,-0.1427848402435422,-0.6604594383045934,-0.04802669864935977,-0.7356381398470885,0.14268068634307002,0.660433331354369,39.850464698099664
1.792325,1783652716.82,-0.007643898483365774,-0.10209307447075844,0.3815000206232071,-0.006611860854487066,-0.10107479078866705,0.3826737493873475,0.04761793980194209,0.72763097888401,-0.13320157348079506,-0.6712250227751916,-0.04769433182373791,-0.7291232425282997,0.1349533342165528,0.669247447138008,39.20607273181861
1.850361,1783652716.853,-0.008070198819041252,-0.10240723937749863,0.38200001418590546,-0.00678011833610829,-0.10119608689791672,0.38259294957067747,0.05411399084519309,0.7263073242195981,-0.14023969264951267,-0.6707325662179706,-0.05194015191388803,-0.7272675170873086,0.13845046407177697,0.670235516969321,39.44172259607026
1.908825,1783652716.92,-0.008070198819041252,-0.10240832343697548,0.38200001418590546,-0.007015209458576614,-0.1013793750359319,0.3824867391133687,0.05459967795479466,0.7363349646944025,-0.14193493851677247,-0.6593058229410428,-0.053975496580758044,-0.734217794344514,0.14111854291887466,0.6618885352392737,38.622328319082875
1.966264,1783652716.987,-0.008276313310489058,-0.10282035544514656,0.38200001418590546,-0.007219019737834885,-0.10158309380049935,0.38241421357242816,0.049121346612985235,0.735654839171356,-0.14511294343411812,-0.6598039743428195,-0.050468884633603515,-0.7352593623459887,0.14400493081351734,0.6603856007423272,39.393753313648354
2.024344,1783652717.054,-0.008070198819041252,-0.10240615904331207,0.38200001418590546,-0.007338928692354019,-0.1016864861965916,0.3823622647450424,0.05343193623800107,0.7366014576542357,-0.14051903784131237,-0.6594070979111958,-0.052479143676256376,-0.7361717373789222,0.14164047974620328,0.6597234928822615,40.261417928341864
2.082793,1783652717.087,-0.0076568881049752235,-0.10240723937749863,0.38200001418590546,-0.007360804811151658,-0.10173360478811383,0.3823398453045247,0.04762113932043933,0.7359138817731393,-0.14321931427541312,-0.6600387971338456,-0.05008823905911239,-0.7360472383954578,0.14241803620800658,0.6598808484272234,39.44147084978066
2.14114,1783652717.154,-0.008070198819041252,-0.10240615904331207,0.38200001418590546,-0.007443107187945989,-0.10180829683042154,0.38230532678852974,0.048633748336764336,0.7357190908315773,-0.14427699860959406,-0.6599517600407478,-0.04918970975942387,-0.7358450076119,0.1435665713302032,0.6599250994036492,40.261417928341864
2.205416,1783652717.221,-0.008291466627269983,-0.10210011154413223,0.3825000077486038,-0.007534425588580041,-0.10183622241984353,0.38232114083721896,0.03527429876198465,0.7440757765942444,-0.14586237930015364,-0.6510231400168663,-0.04048623681670819,-0.7410239786974746,0.14500864253648668,0.6543827788179573,40.16648653279319
2.267619,1783652717.288,-0.007863002363592386,-0.10220013931393623,0.38200001418590546,-0.007565237543251465,-0.10186740565893096,0.3822971695980939,0.03993089234340155,0.7432930269907426,-0.15273738651230603,-0.650070988911972,-0.040150517099578904,-0.7424047479975769,0.1496879537164711,0.6517795966731901,39.80702335620564
2.323593,1783652717.353,-0.0076568881049752235,-0.10240723937749863,0.38200001418590546,-0.0075724012295993615,-0.10191026199996704,0.38227699855379016,0.03597872278569711,0.7464199726266796,-0.14039464945400823,-0.6495014229202145,-0.037690764845210924,-0.7447840030478223,0.1442093943164326,0.6504458821764746,39.44147084978066
2.381862,1783652717.387,-0.0076568881049752235,-0.10261433571577072,0.38200001418590546,-0.007575747470405865,-0.10194296755005679,0.38226680416337006,0.04316474077107166,0.7350615544580811,-0.14770070190745938,-0.6603073670404409,-0.040199237771534425,-0.7403522189656755,0.14581279029241975,0.6549818648957595,39.030659996138986
2.438074,1783652717.454,-0.007863002363592386,-0.10240615904331207,0.38200001418590546,-0.007595790868666775,-0.10198068587033177,0.3822492508292197,0.044438585057784315,0.7442118134245316,-0.1486202169649978,-0.6496814758223521,-0.04275235405834896,-0.7426824352844321,0.1475045256314532,0.6517955595588963,40.21629641554554
2.495204,1783652717.52,-0.007863002363592386,-0.10240615904331207,0.38200001418590546,-0.007613110360461399,-0.10201282922287652,0.3822338664082961,0.04556252126775157,0.7439279182580014,-0.15002954291592288,-0.6496048378394985,-0.04435130624286691,-0.7433929307372347,0.1489415067307616,0.6505507971997474,40.21629641554554
2.551807,1783652717.554,-0.007450773846358061,-0.10240723937749863,0.38200001418590546,-0.007608170594541814,-0.10202902105092919,0.3822261175231221,0.04140269488114304,0.7376081094146303,-0.13765194568648306,-0.6597514953610027,-0.04304853121878753,-0.7408576274995323,0.14395282351586094,0.6546406528298411,39.491529536867326
2.611007,1783652717.621,-0.007449692115187645,-0.10199303925037384,0.38200001418590546,-0.007600187557275313,-0.10202663032017943,0.382212475819416,0.04355817360931475,0.7444125224936945,-0.14761161365531975,-0.6497410971921571,-0.043347741469064956,-0.7429473873488106,0.14609988675631302,0.6517706468006212,40.21821823955502
2.669193,1783652717.687,-0.00723708001896739,-0.10204170644283295,0.3815000206232071,-0.007585416588014865,-0.1020275103570991,0.3821658747836317,0.05321861351144808,0.7346696225921968,-0.14944341938593889,-0.6596173051235061,-0.049199090668842746,-0.7380628708339299,0.14808568452111742,0.6564398511772795,38.78222268908581
2.727384,1783652717.754,-0.007442653411999345,-0.10204170644283295,0.3815000206232071,-0.007579388412662429,-0.10202827618940008,0.3821194976200853,0.04508232090309762,0.7444349487962099,-0.15061814811299945,-0.6489209233888096,-0.046776608644869606,-0.741824350997135,0.14957849563616188,0.6520236612229551,38.73563609612757
2.784378,1783652717.787,-0.007649849401786923,-0.10265975445508957,0.3815000206232071,-0.0075808231726381915,-0.10204882623435678,0.38209522139146057,0.048709897352809874,0.7354851067424621,-0.14327392591224866,-0.6604253067634517,-0.04761923659478152,-0.7390783519182647,0.14683636411683532,0.6556940446617309,39.18625163236774
