wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,raw_gripper_dist_mm,filt_gripper_dist_mm,curobo_time_ms,ik_success,tgt_tcp_x,tgt_tcp_y,tgt_tcp_z,tgt_tcp_qw,tgt_tcp_qx,tgt_tcp_qy,tgt_tcp_qz,pb_tcp_x,pb_tcp_y,pb_tcp_z,pb_tcp_qw,pb_tcp_qx,pb_tcp_qy,pb_tcp_qz,q_tgt_1,q_tgt_2,q_tgt_3,q_tgt_4,q_tgt_5,q_tgt_6,pb_q_1,pb_q_2,pb_q_3,pb_q_4,pb_q_5,pb_q_6
1.060745,1785902598.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.294301,1785902598.641,0.045340463519096375,0.11206763982772827,0.38100001215934753,0.045340463519096375,0.11206763982772827,0.38100001215934753,-0.22074622224760235,-0.3451064507865607,-0.09990714265648902,0.9067475976450841,-0.22074622224760235,-0.3451064507865607,-0.09990714265648902,0.9067475976450841,25.44863863696612,25.44863863696612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.369833,1785902598.873,0.04917927086353302,0.11112243682146072,0.38200002908706665,0.04649832954037507,0.11189960215767669,0.38118054737214935,-0.19622552863276344,-0.3288708581834756,-0.09423816328079958,0.9189443231947831,-0.2139290575864039,-0.34061360915197925,-0.09833621173242482,0.910245415831781,6.040048398960906,9.671010075246713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.633283,1785902599.006,0.04917927086353302,0.10988309234380722,0.38200002908706665,0.0468935742891945,0.11159713141807975,0.38125965184290644,-0.20024392842755334,-0.3254230504422559,-0.09496786054909936,0.9192297388746105,-0.21087796442866977,-0.33723144922170883,-0.09758726240222029,0.912294996144935,15.798931001031548,12.160250070461078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.837995,1785902599.204,0.04876595363020897,0.10988309234380722,0.38200002908706665,0.04714469290144909,0.11132827390651681,0.3813504893573995,-0.20345652864722388,-0.3298087641112215,-0.09741131750058256,0.9167020537170465,-0.20900004665294494,-0.33535476419166355,-0.09754387664561394,0.9134228783876424,12.61354241259498,12.386915432780636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.899783,1785902599.402,0.04876595363020897,0.10988309234380722,0.38200002908706665,0.047341284734012855,0.11113773116467593,0.3814258697547137,-0.2023891626816278,-0.32898449980952205,-0.09664943544665842,0.9173149471920483,-0.2075158935096809,-0.33392580037765535,-0.09734367818481611,0.9143057049480069,15.101987452802964,13.663103420043328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.116822,1785902599.468,0.04917927086353302,0.10988309234380722,0.38200002908706665,0.04744514943095555,0.11108033527367017,0.3814495884579209,-0.1970288321970632,-0.33221664793769456,-0.09553489789046267,0.9174338239901352,-0.20637838149717808,-0.33374224128073027,-0.0971478583835695,0.914650957276603,11.676174461144367,13.036699856460382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.179256,1785902599.668,0.048638295382261276,0.11041949689388275,0.38100001215934753,0.04759055214055596,0.1109918939835162,0.3813767104775173,-0.2035743658229814,-0.3361801691387624,-0.09075692063023093,0.9150429240288798,-0.20575684042382944,-0.3342850637542364,-0.09572946990894443,0.9147423065326001,14.843244281356306,13.862784055550836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.408154,1785902599.734,0.04876595363020897,0.10946997255086899,0.38200002908706665,0.04763913226566432,0.11089270569695317,0.38141337066180564,-0.20137261430613712,-0.3367910803171279,-0.09863205824793106,0.9144903255432013,-0.2053578504465112,-0.3345137615121238,-0.09599394857619918,0.9147206450363676,15.06546592639934,14.124239622880783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.469929,1785902599.965,0.04917927086353302,0.11029621213674545,0.38200002908706665,0.047872118693535116,0.11080765970375978,0.381500810726207,-0.19751415157213895,-0.3162689614459575,-0.09155361455196288,0.923352608496399,-0.20315315566342457,-0.32937845359011847,-0.09474486329924452,0.9172033801360426,12.621570336269437,13.344105185423267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.54917,1785902600.031,0.049050524830818176,0.10959543287754059,0.38100001215934753,0.047921146274487444,0.11073580191755432,0.3814670685888891,-0.2028642147891459,-0.3416125206030399,-0.09211866294663576,0.9130504630425117,-0.203119532733381,-0.3308858289769215,-0.09442283710099567,0.9167013425528662,13.597028977155968,13.390674798581976,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.734123,1785902600.097,0.049050524830818176,0.11000747233629227,0.38100001215934753,0.0479675431826827,0.11070676738020727,0.3814392957390575,-0.20033665669207645,-0.3418709460588053,-0.09121664817107902,0.913602212849078,-0.20274550597389512,-0.332372071180871,-0.0939907068300631,0.916290790707793,16.05386303812995,14.21280590433407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
