wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,gripper_dist_mm
0.778648,1783665160.589,-0.07731140684336424,-0.0012397547252476215,0.3645000159740448,-0.07731140684336424,-0.0012397547252476215,0.3645000159740448,0.4916066650429889,0.5392190908957116,0.49566035565923405,-0.4710482679372406,0.4916066650429889,0.5392190908957116,0.49566035565923405,-0.4710482679372406,97.41780985695107
0.842455,1783665160.655,-0.061485959216952324,-0.014381148503161967,0.40150001645088196,-0.07266786315252015,-0.005095087691642408,0.3753710518149594,0.4729547885918649,0.5400628091378721,0.4941655680856373,-0.4903532618967006,0.4838344514151095,0.5396201188647612,0.4950776659122528,-0.4791789390771434,118.55049104760299
0.914796,1783665160.722,-0.060845982283353806,-0.015205227304250002,0.4020000100135803,-0.06916053855690953,-0.008093899589959479,0.38328594105899405,0.46502441955128354,0.5489396171003903,0.4984872164548062,-0.48366112209873546,0.4756007788808771,0.5437448635979802,0.4966040268413657,-0.4811755012089218,117.24850966443894
0.976222,1783665160.789,-0.060361262410879135,-0.01496298098936677,0.4020000100135803,-0.06654963480095619,-0.010131514337966663,0.3888493709540305,0.4716521811049589,0.5421528028672036,0.5053225604258228,-0.47776947194945457,0.4738810235478472,0.5430560431040877,0.500421380319587,-0.47969297648434983,116.58806339277272
1.041495,1783665160.856,-0.06167800631374121,-0.014714777935296297,0.40150001645088196,-0.06510436564514052,-0.01149094421332951,0.3926093141164825,0.4670167462155483,0.5467769624788803,0.5021861797279342,-0.48035336258516437,0.47091303706415255,0.544671234638012,0.5011893747147014,-0.47998267505609676,118.02252961763513
1.103001,1783665160.922,-0.061335024423897266,-0.014614202082157135,0.40150001645088196,-0.0639980959394954,-0.012407418028672446,0.39522288829412633,0.4558432368189951,0.5579430592993002,0.5027632178627492,-0.47763546014760366,0.4642920922214568,0.5505508668925443,0.5019087435324843,-0.4789720338705938,116.42675268321673
1.164334,1783665160.989,-0.061335024423897266,-0.015532901743426919,0.40150001645088196,-0.06320833112848628,-0.0133342185175525,0.39708697577454166,0.46608855265731497,0.5478855726535686,0.4984213257699228,-0.4838998268005817,0.465079674869374,0.5493895120252478,0.5003879058311054,-0.48112784558578436,116.60823002241591
1.237035,1783665161.056,-0.0615773843601346,-0.015098695643246174,0.40150001645088196,-0.06272475399027451,-0.013857352909804842,0.3983969254231297,0.45590789055218256,0.5579417390950461,0.5027653414727864,-0.4775730546435874,0.46106342675839584,0.5531557125359517,0.5014423884919992,-0.4795777363661578,116.87143796608575
1.297893,1783665161.123,-0.062304467894136906,-0.014522818964906037,0.40150001645088196,-0.06260016592465108,-0.014054615039703993,0.3993176798598485,0.4584945907792108,0.5556226835000412,0.5061449540526008,-0.4742187567921664,0.4599516363448655,0.5542311864119208,0.5034881533431635,-0.47725461095227406,117.92457106093494
1.360297,1783665161.189,-0.062880614772439,-0.014230284374207258,0.40150001645088196,-0.06268240822178896,-0.014106130821005456,0.3999581917655814,0.47204276974718773,0.560895959859549,0.4841636541629019,-0.4776577244536769,0.4653735118913861,0.5572407471147257,0.49490904460183965,-0.47746757141841023,117.0123589159049
