wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,gripper_dist_mm
0.69118,1783656355.671,0.011835487559437752,0.014660582644864917,0.31850001215934753,0.011835487559437752,0.014660582644864917,0.31850001215934753,-0.55080841304866,-0.457622710437327,0.6609163705512642,-0.22445734147974605,-0.55080841304866,-0.457622710437327,0.6609163705512642,-0.22445734147974605,71.68797486236909
0.922872,1783656355.905,0.0035448167473077774,-0.005663420131895691,0.3280000239610672,0.0035448167473077774,-0.005663420131895691,0.3280000239610672,0.4025112313046092,0.46790729795492386,0.6105254113103642,-0.49629244537719924,0.4025112313046092,0.46790729795492386,0.6105254113103642,-0.49629244537719924,75.47660391174018
0.978942,1783656355.971,0.002350861206650734,-0.007966934936121106,0.32850001752376556,0.0031948046219272283,-0.0063387503654315,0.3281465923875866,0.35752149355697765,0.5421965408861318,0.584705112217722,-0.4861288146596147,0.38089431074989627,0.5047803619355812,0.5985139283524477,-0.4918306495234578,76.43103688935804
1.04071,1783656356.038,-0.0034231971949338913,-0.011383082019165158,0.3850000202655792,0.0012332613776009217,-0.007833792112360795,0.34504972595258665,0.34132030444149924,0.5335786302071547,0.587456279606244,-0.5036759024545538,0.36061882667702627,0.5197946591749727,0.5930120379324505,-0.49810068962656606,153.616497906133
1.10009,1783656356.105,0.0019375383853912354,-0.008750467968638986,0.3295000195503235,0.0014419672628550638,-0.008105458406863653,0.3404359402358863,0.3454213312013195,0.5314668212371993,0.5894441636302538,-0.5007820881754516,0.35300421257549325,0.525681483725108,0.591248976466546,-0.4994713719521739,74.08380654823283
1.156456,1783656356.138,0.002785792574286461,-0.008967849134933203,0.33000001311302185,0.0016727878795753683,-0.008253623700454288,0.338642637791016,0.35011888938223185,0.5281421104731064,0.5951818112102256,-0.4942077357218125,0.35206895708688857,0.5264842954032289,0.5925305438900937,-0.4977642923179866,74.2716855590135
1.215208,1783656356.205,0.003453359007835388,-0.008452000955003314,0.3305000066757202,0.002200302157186496,-0.00831240961191293,0.3362299701585534,0.35157029855075284,0.5247773359695619,0.5840255320974981,-0.5098247254575419,0.3518383643125103,0.5256762319106066,0.5884483119807998,-0.5035899609097769,74.49718379953687
1.273462,1783656356.271,0.004020297899842262,-0.009747063624672592,0.33150002360343933,0.002733866798462023,-0.008733067408321183,0.3348429164618771,0.35664386238457224,0.5220469104174695,0.5855279499387832,-0.5073748107538202,0.35406049397646844,0.5240037971259548,0.5871037898078941,-0.5053417924493565,73.92779886985686
1.330565,1783656356.338,0.004378967918455601,-0.00973678968148306,0.33150002360343933,0.003221332984981484,-0.009030503548629831,0.3338520741618847,0.35845317758982115,0.5191402955602034,0.5893511529313737,-0.5046482849865689,0.35604990794728686,0.5218066540778379,0.588124041872248,-0.5050310784324769,73.74307706179756
1.392374,1783656356.371,0.0047376397997140884,-0.009019783203257248,0.33150002360343933,0.003481820283055443,-0.009028662019222831,0.3334478667432242,0.3469358941862988,0.5260256198127118,0.5827553063084034,-0.5131557128155203,0.3533585319866987,0.5230665215644413,0.586546366734535,-0.507447062816603,73.71448000158341
1.45922,1783656356.438,0.004378967918455601,-0.0086612795421388,0.33150002360343933,0.0037476714044405784,-0.00891980882912616,0.3328705003380502,0.3551491130113595,0.5220133112847358,0.5866362595627962,-0.5071775915150053,0.3541522632914882,0.522600049471993,0.5865865230866103,-0.5073279152880793,73.72916077985316
1.514487,1783656356.505,0.004249139688909054,-0.007746356452116743,0.3310000151395798,0.0038962653832601535,-0.008572159456961818,0.3323160846290772,0.35418645987950764,0.5224350370348806,0.5873390993735425,-0.5066027694984115,0.3541669801046125,0.5225293411358309,0.5869094119617481,-0.5070169425240625,73.1252909787969
1.569916,1783656356.571,0.003537788987159729,-0.008362732856767252,0.32750001549720764,0.003791171874374881,-0.008510769791936067,0.3309034276030373,0.3649040143579995,0.539247354749566,0.5706831437066961,-0.5003779573383056,0.3589799462498412,0.5300208231453549,0.5797331749557932,-0.5041039288464801,72.20799159642502
1.632821,1783656356.605,0.004073900170624256,-0.00889859591552522,0.32750001549720764,0.003840945910137806,-0.008579038655735931,0.33030379766408735,0.3525214157692039,0.5354184353000361,0.5875572555575214,-0.4937937038953117,0.3570424328154791,0.5316608980190002,0.5821058051988056,-0.5010092037484787,71.93736079335206
1.689352,1783656356.672,0.004025237634778023,-0.00955879467073828,0.3255000114440918,0.0038955488463890808,-0.008869321099441293,0.328879436812398,0.3745536337099925,0.5338555407420755,0.5742571210995728,-0.49491069493400275,0.36516134122263094,0.5327032557749192,0.578504682031961,-0.49821357772584846,73.02650961792209
1.747004,1783656356.738,0.0042654480785131454,-0.01007787836715579,0.32450002431869507,0.004003987871594523,-0.00922363408496225,0.32759456777532114,0.35050970625907385,0.5318643661771174,0.5904927393253445,-0.49556186961189996,0.3584365427547736,0.5323414973919479,0.5840468489171742,-0.4970161498808901,72.5393937227632
1.802534,1783656356.805,0.0039397841319441795,-0.010409878101199865,0.3240000158548355,0.003984965884676299,-0.009575126333619451,0.32652876232414924,0.3364245853890873,0.523926180838193,0.6095315210832758,-0.4907047790515128,0.34790022094502293,0.5283748210869696,0.5964006774224619,-0.4940563901800538,73.69584898682551
1.862054,1783656356.838,0.003949522040784359,-0.010229815263301134,0.3240000158548355,0.003978878548675031,-0.009687584834917197,0.32609403512270774,0.3442553657876702,0.5269347116127144,0.6070996658822934,-0.4850340694318603,0.3467545824282696,0.5279311023510919,0.5998005061708942,-0.49121213699632515,72.95016840008708
1.917439,1783656356.905,0.004347155801951885,-0.010934910213109106,0.3230000138282776,0.004087989317208755,-0.01005719047081906,0.32517666669204587,0.371228908149189,0.5199871146317452,0.5896281089902583,-0.49410645761807764,0.35872705660651233,0.5241069572455718,0.5948962593354418,-0.49267153038704725,73.72329239251707
1.978311,1783656356.972,0.0004887133836746216,-0.015288681024685502,0.37950001657009125,0.0030214826944719607,-0.011607786904032996,0.34131549374233405,0.3773163742036477,0.5121177145916144,0.6001780145736817,-0.4849269542742165,0.36779349647797954,0.5183139966488548,0.5975078372558743,-0.4889406193437001,163.16304363695912
2.034506,1783656357.039,0.002102494239807129,-0.014318032888695598,0.37700001895427704,0.0027491745302664827,-0.012411119909453067,0.3519316072120121,0.4064821996715272,0.5098037303397285,0.5749430765189416,-0.494280119613189,0.38747087876659264,0.5141434599767817,0.5862451317855251,-0.49177176223195307,168.5899911167671
2.092469,1783656357.073,0.009831281378865242,-0.009519034763798118,0.3075000196695328,0.003996324632316934,-0.011901922635438811,0.3441085463320553,0.38349070412870495,0.5241488905798156,0.5870801922260522,-0.4832594212704394,0.38612595773629366,0.5175559205699324,0.586541466372756,-0.4888882511070775,69.82587573154461
2.147914,1783656357.139,0.010137557052075863,-0.008649978815810755,0.3010000139474869,0.005797669348130531,-0.010948617853483278,0.3314398985928873,0.4094617087126864,0.5191176882177017,0.5653283489719436,-0.4932157669076004,0.3978821200524324,0.5184051547978232,0.5759737083328325,-0.4911213712830588,68.96731518262894
2.202073,1783656357.206,0.012313444167375565,-0.007582507445476949,0.2965000122785568,0.0077296680225347365,-0.009951130986590638,0.3210477638978685,0.38682949609429484,0.521989677414524,0.5885537413150528,-0.48113845326285176,0.39243112813037623,0.5202047874454077,0.5822285266778358,-0.4862044133034532,69.0937515546785
2.257363,1783656357.239,0.014574249275028706,-0.006881133478600532,0.29350002110004425,0.008906805266325734,-0.009423631705943888,0.31628735109296585,0.36411189774976416,0.5324177016237382,0.6005644345051256,-0.47252119203512966,0.38261194368526785,0.5245549134606977,0.5887262994740987,-0.48150969628986207,67.55413108805841
2.313433,1783656357.306,0.01084868237376213,-0.010454903705976903,0.367000013589859,0.009482658781284034,-0.009729226654547047,0.33131992160452467,0.3512823008765177,0.5491755689406401,0.6019205652817482,-0.46119255486241817,0.36611386596363693,0.5377436774777014,0.5958775436729014,-0.47087400377199384,187.66543865016757
2.37298,1783656357.372,0.00692119263112545,-0.01107398298336193,0.3635000139474869,0.008731414975597793,-0.010123451148656565,0.34076813320694677,0.3546700042690875,0.5693300309174814,0.5876393590485686,-0.4524958427038338,0.36015970607461484,0.5544740290151374,0.5916548507146923,-0.4612895781325902,192.5450716084442
2.428553,1783656357.406,-0.0001017991453409195,-0.013096795097226277,0.36000001430511475,0.007176175192969902,-0.010646920687180185,0.3441642040673225,0.35112170439697954,0.5788530606310142,0.581312995346037,-0.45135117629323374,0.3568294665887382,0.5636142740460475,0.5878626845109075,-0.4576342928858947,196.07513519520438
2.484786,1783656357.472,-0.002239227294921875,-0.014782257028855383,0.3605000227689743,0.004414183902604491,-0.01185955770389526,0.34896690649773615,0.3501932058329047,0.5908149239312,0.5702441138439048,-0.4506929052858751,0.35337156628894584,0.5780759663150833,0.5786311433020723,-0.454029418989911,197.49015066348085
2.538103,1783656357.539,0.0018760012462735176,-0.014073611702769995,0.2745000123977661,0.0036617198140821805,-0.012515745054936446,0.3268491108662053,0.3307573980583916,0.5927599337440956,0.5857321488849936,-0.442891695948237,0.3415639659139445,0.585833754565573,0.5824163560141632,-0.44824553254653315,62.918694304551856
2.597164,1783656357.572,0.0004970254376530647,-0.017975530587136745,0.27550001442432404,0.003117720218466608,-0.013454188448303128,0.3027478888705485,0.3344815151184865,0.5889833730221264,0.579833058535523,-0.45278507768792575,0.3391371136316964,0.5869202570964352,0.5815356782831237,-0.4498076087075489,64.23373730529389
2.65961,1783656357.639,0.0005727736279368401,-0.020672672428190708,0.2745000123977661,0.0023632230701412316,-0.01559476392453513,0.2942927604972847,0.3561727650736601,0.6124726842692196,0.5607400309131274,-0.42847262476777376,0.3481118825044181,0.6003997322189524,0.5708075120452857,-0.4387676640356618,62.44609977090089
2.714728,1783656357.706,-0.000712093897163868,-0.027224736288189888,0.2775000035762787,0.001451504180715674,-0.01904504777030422,0.2892763782787543,0.3601904161138711,0.6190753553966025,0.537426441077401,-0.44517568319840367,0.35453162285456485,0.6103386159382953,0.5533809117056565,-0.44222581205810607,59.24891549719617
2.76988,1783656357.773,-0.00035563111305236816,-0.03119536768645048,0.281000018119812,0.0009158060700520347,-0.022650923569901622,0.2868088192526487,0.36124049348574105,0.60382316503518,0.5390280295304963,-0.4629812897013728,0.3580264413248419,0.6070309029347316,0.5460227947950284,-0.4529786504447427,57.71504185420355
2.82422,1783656357.806,0.0033365432173013687,-0.03349512908607721,0.283500000834465,0.0013316917330832684,-0.024518166487672917,0.28623687682575893,0.34060773640276765,0.6116002532248515,0.5531221942725424,-0.4516495747379911,0.35200468138654006,0.6086404378120797,0.548506600305402,-0.45253732571279737,56.9479199984979
2.880157,1783656357.873,-0.0012996084988117218,-0.046215481124818325,0.3660000115633011,0.0005518474704451341,-0.030964915111413763,0.30989246458932873,0.3403269215898183,0.620923455439934,0.5529918078089873,-0.4391260746321928,0.34610891769533775,0.6149013905024389,0.5508126878860868,-0.44576931244045215,184.78895106862277
2.937869,1783656357.939,-0.0011319220066070557,-0.05140109732747078,0.36750002205371857,5.8093028562223605e-05,-0.03697549746096335,0.3268527980070275,0.3524935946194891,0.6076301036390102,0.5471336698739129,-0.45516883702004607,0.3492262690602762,0.6113757932809891,0.5490347128157664,-0.45035712108457837,184.21399327350213
2.999902,1783656358.006,-0.002227969467639923,-0.056781379505991936,0.36900001764297485,-0.0006194479614935505,-0.04286414990782285,0.33941008793698774,0.3322516700678596,0.6140150994071312,0.5629612243846881,-0.44234482621192917,0.34096846177731177,0.6127057766879236,0.5558674410526485,-0.44647903339803374,183.39686476770746
3.060319,1783656358.039,0.0018043778836727142,-0.04528532736003399,0.29200001060962677,-0.0002031094349423554,-0.043281493351649464,0.33125618504929977,0.34356733704828574,0.607374861347434,0.5476149071417286,-0.4617089734810133,0.3418257466737269,0.6109955320535091,0.5532054547461426,-0.4514458367963005,57.55607695497314
3.11548,1783656358.106,0.0018000053241848946,-0.04711521044373512,0.2955000102519989,0.0003903331639697105,-0.04442004206385362,0.3206488462361258,0.3591940361481371,0.6002216207201033,0.544282257974702,-0.46310957026356403,0.35040007505066495,0.6057418531922522,0.548857973033481,-0.4572215219489158,57.26351832452771
3.170217,1783656358.173,0.0018276078626513481,-0.047228747978806496,0.2945000231266022,0.0008161778626205414,-0.045253723403749606,0.31288209630745756,0.3568359375793329,0.6060840609357381,0.539059409560338,-0.4634060613500677,0.35348859597957183,0.6059189546289847,0.5441794594782267,-0.460192078175727,54.508997195236546
3.223963,1783656358.206,0.0033450517803430557,-0.04804743081331253,0.2955000251531601,0.0012506131827957644,-0.045734509077985507,0.3098849918798196,0.3404977857508328,0.6089858598054366,0.5510009122846253,-0.45781598390327477,0.34939965502996734,0.6069014276662537,0.5463447058613196,-0.4594540244016926,55.063618563713995
3.280543,1783656358.273,0.003893589600920677,-0.04860764741897583,0.2970000207424164,0.002033887927351922,-0.04658691333954036,0.30605552647367507,0.36761498300011725,0.6043277195168149,0.5287226922256927,-0.46914768082454056,0.3582921189514281,0.6057058879162687,0.5378239667891973,-0.4642117141865255,54.95267358181973
