wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,gripper_dist_mm
0.971421,1783652237.292,-0.04384690336883068,-0.07565670926123857,0.3750000149011612,-0.04384690336883068,-0.07565670926123857,0.3750000149011612,-0.18149586259204734,-0.6630270246463953,-0.13820334021939343,0.7129896585524363,-0.18149586259204734,-0.6630270246463953,-0.13820334021939343,0.7129896585524363,112.04988722553628
1.031011,1783652237.359,-0.04214713769033551,-0.07375604286789894,0.3750000149011612,-0.043730174445694096,-0.07552004008219873,0.3750000149011612,-0.1672093259254477,-0.6728026613188783,-0.13152431264816514,0.7085753138715882,-0.17440910920040925,-0.6679119682599628,-0.13489267349889536,0.7108298192389951,112.43362566649614
1.090979,1783652237.425,-0.043136587366461754,-0.07502837292850018,0.37450002133846283,-0.04368905264907868,-0.07548566962163865,0.3749758984530123,-0.18957845718210473,-0.6563569352441749,-0.14878261772272935,0.7149260904407524,-0.18302528466713033,-0.6614050798333652,-0.142780402893372,0.7132032123404536,109.57471908747674
1.149752,1783652237.492,-0.04334216006100178,-0.07461741846054792,0.37450002133846283,-0.043665722342357716,-0.07541962510375556,0.3749500086601807,-0.17564991872324662,-0.6674773443508479,-0.15272876376368638,0.7073153649893887,-0.17872492898135725,-0.6649678270997162,-0.14859164279187229,0.7097856805933064,110.48801780680006
1.207605,1783652237.525,-0.04343467392027378,-0.07404101453721523,0.3750000149011612,-0.04365780799441414,-0.07535145257805304,0.37495129925728754,-0.17134709912865992,-0.6681284068363877,-0.1492624403486475,0.7084951146617948,-0.17565422709335213,-0.6662892765014015,-0.1488721658974551,0.7092540241299139,110.98956856135914
1.268784,1783652237.592,-0.0429526399821043,-0.0737392632290721,0.3735000193119049,-0.04360783230096542,-0.0751828269258458,0.37484711618830996,-0.17506606999049135,-0.6673474343424409,-0.15328012595360327,0.7074634096561415,-0.17532254179160997,-0.6668889237372827,-0.15136233124111467,0.7082447418918921,110.06757216880465
1.328863,1783652237.659,-0.043249642476439476,-0.07417780347168446,0.37400001287460327,-0.043583519987755934,-0.0750804771174851,0.3747824358891484,-0.16929767169889362,-0.6687644161059555,-0.1475621013831967,0.7087438749951702,-0.1719910263284142,-0.6679308571729017,-0.14926122874943185,0.7085256117396048,110.37313059973931
1.386775,1783652237.726,-0.04284499119967222,-0.07580107171088457,0.37400001287460327,-0.04353042345460097,-0.07513314481333898,0.37472099902071776,-0.1888807394384722,-0.6572263768570461,-0.14921352743917005,0.7142218696327467,-0.18198316891192343,-0.661638561824628,-0.14924083232885751,0.7119295707478388,109.62835690503853
1.449064,1783652237.792,-0.04365970753133297,-0.07600600831210613,0.37400001287460327,-0.043538167316150005,-0.07517548945782833,0.37466465730820375,-0.19146734110234198,-0.6565439349720701,-0.1505392755791993,0.713882515019579,-0.18750456701667698,-0.65868383968518,-0.149998582873988,0.713076476839106,109.68431276720905
1.509262,1783652237.825,-0.04356611333787441,-0.07555935997515917,0.3735000193119049,-0.04353897193592595,-0.0751833611713761,0.3746078966064584,-0.18378989247920588,-0.6687696964317408,-0.14869306844633748,0.704882075210522,-0.18588540114596572,-0.6631065874578917,-0.14943143806349893,0.7095114633527971,110.27735298252774
1.571866,1783652237.892,-0.04336162470281124,-0.07516029570251703,0.3735000193119049,-0.04352922900121144,-0.07518242638273247,0.37450144745365865,-0.1874558915771076,-0.66804985562549,-0.15245775582188945,0.7037942254676054,-0.18681656730388424,-0.6660381693643115,-0.15122405157290286,0.706133141380934,109.38443291120554
