wall_time_s,frame_timestamp_s,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,raw_qw,raw_qx,raw_qy,raw_qz,filt_qw,filt_qx,filt_qy,filt_qz,gripper_dist_mm
1.707227,1783655415.216,0.005187810631468892,-0.04183725127950311,0.3695000261068344,0.005187810631468892,-0.04183725127950311,0.3695000261068344,0.0346467527436181,0.7930576427173811,-0.09328189596718964,-0.6009639471188263,0.03464675274361811,0.7930576427173812,-0.09328189596718965,-0.6009639471188264,62.113991646685136
1.768576,1783655415.249,0.0063574209343642,-0.042237923480570316,0.36900001764297485,0.00538869551965958,-0.04190606364829266,0.36941415276360967,0.01093623942944113,0.7908458043974081,-0.09439256876514648,-0.604593545529619,0.02833291762712466,0.7925135331523709,-0.09358304770185012,-0.6019649148678964,65.73023459157089
1.830712,1783655415.316,0.004994108225218952,-0.04088506614789367,0.3720000237226486,0.005271792175986936,-0.041603573230114224,0.37018033813897966,0.009694510827962445,0.7876073754079594,-0.07924904181262293,-0.6109830014284957,0.020043134192519733,0.7903952442915602,-0.0872135639789566,-0.6060259275238263,66.24567881494737
1.887834,1783655415.383,0.004790698818396777,-0.038267937023192644,0.3720000237226486,0.005129264317231423,-0.04061513339392582,0.37071954467418305,0.019097014783640783,0.7801584110921568,-0.07266243864690076,-0.6210542066827985,0.01961315174310433,0.7857815639373418,-0.08058562523033837,-0.6129181144827771,66.73643963150856
1.947411,1783655415.449,0.003180274665965044,-0.03520800615660846,0.40950003266334534,0.004557882348638995,-0.03902932894354421,0.38211665535450734,-0.021497803535910933,0.8259773655742253,-0.06933063505550999,-0.5590102852765712,-0.0015327237666951186,0.807094736386602,-0.07485611318959079,-0.585655444415096,106.54488533959287
2.009312,1783655415.516,-0.00022683938732370734,-0.030029288725927472,0.3660000264644623,0.003139825545650959,-0.03636055705955226,0.3773381323326171,-0.0077843749291638615,0.7852578188728331,-0.0836275833501104,-0.6134459949409264,-0.004781351288751508,0.7958857997220248,-0.07942653868900942,-0.600195266086438,66.51677949826899
2.067187,1783655415.583,-0.0025567891425453126,-0.024927968392148614,0.36100001633167267,0.0014511083626632844,-0.032968983734348666,0.37249568100562663,-0.024062878622975598,0.7994714900476171,-0.08458227469758606,-0.5942324067908119,-0.014549803343214247,0.7977467842491579,-0.08204291351383214,-0.5972079468534919,65.68244100021411
2.122734,1783655415.616,-0.004668212961405516,-0.023289518430829048,0.35850001871585846,0.0003990027677884015,-0.031303084043273935,0.3700881657228076,-0.07145059127277582,0.8050556506457852,-0.0683292424200291,-0.5849028355208811,-0.03595596881475528,0.8008355583437756,-0.07692026633721522,-0.592834588587253,64.7235647564864
2.178308,1783655415.684,-0.005407692864537239,-0.02042792458087206,0.35500001907348633,-0.0013410569880622247,-0.028041206493633272,0.3655628488623395,-0.08177310811284612,0.80912556328784,-0.04440259892657944,-0.5802218462211378,-0.061705473462939114,0.8058257652054358,-0.05868785326167696,-0.5859974458607514,66.76804801102558
2.235489,1783655415.75,-0.00631422596052289,-0.01747209671884775,0.3425000160932541,-0.002800377170973036,-0.024936711323698374,0.35878345398669825,-0.08010055982961974,0.7855021584197005,-0.06399313370986338,-0.6103074129248022,-0.07174023049821454,0.7948875410049905,-0.06158890310517637,-0.599344594951355,64.45386783831431
2.294336,1783655415.784,-0.007151617202907801,-0.014260641299188137,0.3385000079870224,-0.00356735597366486,-0.023052050075928098,0.35519728829260117,-0.09500837910145658,0.784997438282988,-0.06275579367355691,-0.6089451043813904,-0.08069140588580004,0.7911544209620768,-0.06204283017715687,-0.6030872792821471,63.0640006769926
2.35115,1783655415.85,-0.009052400942891836,-0.017034772783517838,0.4520000219345093,-0.005177091844941625,-0.021284449865236775,0.38366938208202017,-0.08025470060972197,0.7610623637677372,-0.0832597075360101,-0.6382876174479076,-0.08047665558719172,0.774824996303821,-0.07375522050514617,-0.6226796130085852,73.27583910075282
2.413669,1783655415.916,-0.0036413786001503468,-0.025064290966838598,0.3985000252723694,-0.004726593958135875,-0.02239384168393936,0.38803116746555705,-0.06884711726205515,0.7607426256719679,-0.07708941507807353,-0.6407713742149735,-0.07427497032929418,0.7673719343620562,-0.0755413440722897,-0.6323899496922534,127.21415546819867
2.469663,1783655415.983,0.0018351455801166594,-0.023403883446007967,0.34150001406669617,-0.002782418026492172,-0.022693320620535206,0.37423820899419624,-0.04482540396649318,0.787127498137283,-0.08799926090771949,-0.6088325836509387,-0.058409582546514745,0.7782147022454504,-0.08227896369186638,-0.61983898716486,64.8838596806817
2.525341,1783655416.017,0.006229453720152378,-0.02604654710739851,0.3490000218153,-0.00119505771213479,-0.023283869721137825,0.3697837083522445,-0.023747376944579568,0.7930749785545339,-0.09752822771726956,-0.6007964591084952,-0.04482769174053976,0.7842307004422029,-0.08828014215349728,-0.6125188185178522,66.23379648704176
